transaction_id,version,unique_bukken_key,bukken_meishou,shubetu,kouzou,shozaiti,shozaiti_todouhuken,shozaiti_sikutyouson,shozaiti_tyoumei,shozaiti_tyoume,kansei_nengetu,kaisuu,soukosuu,heyabangou,yachin,kyouekihi,sikikin,sikikin_tani,reikin,reikin_tani,hoshoukin,hoshoukin_tani,sikibiki_shoukyaku,sikibiki_shoukyaku_tani,kousinryou,kousinryou_tani,shozaikai,madori,madori_serviceroom_flg,senyuumenseki,tyuusharyou,tyuushajyou_bikou,hoken,tyukai_tesuryou,hoka_shokihiyou,hoka_shohiyou,hoshougaisha,koutuu_1_rosen,koutuu_1_eki,koutuu_1_bus,koutuu_1_toho,koutuu_2_rosen,koutuu_2_eki,koutuu_2_bus,koutuu_2_toho,koutuu_3_rosen,koutuu_3_eki,koutuu_3_bus,koutuu_3_toho,ikkaino_bukken_flg,nikai_ijyou_flg,saijyoukai_flg,kadobeya_flg,minamimuki_flg,gas_konro_flg,ih_cooking_heater_flg,konro_hutakuchi_ijyou_flg,system_kitchen_flg,counter_kitchen_flg,shokkiarai_kansouki_flg,disposer_flg,jyousuiki_flg,bath_toilet_betu_flg,oidaki_kinou_flg,onsui_senjyoutuki_danbaou_benza_flg,yokusitu_kansouki_flg,senmenjyo_dokuritu_flg,situnai_sentakuki_okiba_flg,yokusitu_danbou_flg,yokusitu_tv_flg,mist_sauna_flg,senpatu_senmen_keshoudai_flg,hitotubo_huro_flg,air_conditioner_flg,yukadanbou_flg,touyu_danbou_flg,gasu_danbou_flg,sekiyu_danbou_flg,nidaime_air_conditioner_flg,tosigas_flg,all_denka_flg,propane_gas__flg,maisonette_flg,flooring_flg,senyouniwa_flg,balcony_flg,balcony_nimenijyou_flg,roof_balcony_flg,barrier_free_flg,roft_flg,elevator_flg,sikitinai_gomi_okiba_flg,24jikan_gomi_dasi_ka_flg,bouonsitu_flg,tikasitu_flg,pair_glass_flg,24jikan_kanki_system_flg,koushaon_yuka_flg,shoumei_kigu_flg,situnai_monohosi_flg,hutari_nyukyo_ka_flg,jyosei_gentei_flg,pet_flg,gakki_soudan_ka_flg,jimusho_ka_flg,room_share_ka_flg,hoshounin_huyou_flg,tokutei_yuuryou_tintai_jyutaku_flg,customize_ka_flg,koureisha_soudan_flg,diy_ka_flg,monthly_ka_flg,auto_lock_flg,bouhan_camera_flg,tv_interphone_flg,kanrinin_ari_flg,takuhai_box_flg,home_security_flg,dimple_key_flg,dendou_shutter_flg,bouhanyou_glass_flg,shutter_amado_flg,card_key_flg,genkanjyou_nijyou_flg,jinkan_sensor_light_flg,cable_tv_flg,cs_antenna_flg,bs_antenna_flg,internet_siyouryou_muryou_flg,hikari_fiber_flg,internet_taiou_flg,walk_in_closet_flg,yukasita_shuunou_flg,shoes_box_flg,gaibu_monooki_flg,shuunou_space_flg,tyuushajyou_ari_flg,tyuushajyou_2daiijyou_flg,sikitinai_tyuushajyou_flg,bike_okiba_ari_flg,tyuurinnjyou_ari_flg,reform_renovation_flg,kagu_kaden_tuki_flg,designers_flg,tower_mansion_flg,bujyo_tintai_flg,kanseina_jyutakugai_flg,tile_hari_flg,athome_flg,homes_flg,suumo_flg,sinchiku_flg
1612369,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_197811_13_2_1_103,"グリーンハイツ 103号室",アパート,木造在来,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1978-11-01 00:00:00",2,NULL,103,51000,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1R,NULL,13.22,NULL,NULL,要,NULL,合計5.4万円（内訳：クリーニング代／安心入居サポート等）,NULL,"保証会社利用必 初回：10，000円・月額：総賃料の1．86％",JR中央線,高円寺,NULL,10,東京メトロ東西線,中野,NULL,10,東京メトロ丸ノ内線,東高円寺,NULL,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0
1625509,"2019-09-01 00:00:00",東京都中野区新井2丁目_200312_25_3_2_201,"アズウェル中野 0201 ワンルーム",マンション,重量鉄骨造,東京都中野区新井2丁目,東京都,中野区,新井,2丁目,"2003-12-01 00:00:00",3,NULL,201,85000,5000,85000,円,85000,円,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,24.94,NULL,NULL,"要 2年 16,000円",NULL,－,NULL,NULL,JR中央線,中野,NULL,7,西武新宿線,新井薬師,NULL,10,西武新宿線,沼袋,NULL,10,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
1628978,"2019-09-01 00:00:00",東京都中野区新井3丁目_196906_14_2_2_,"Well－b新井 2階 ワンルーム",アパート,木造在来,東京都中野区新井3丁目,東京都,中野区,新井,3丁目,"1969-06-01 00:00:00",2,NULL,NULL,49800,3500,NULL,NULL,0.5,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,14,32400,"近有  /月","要 2年 15,000円",NULL,"安心入居サポート：16,200円、ムシ駆除サービス：16,200円、抗菌施工費：12,960円、消火剤：10,800円",NULL,NULL,JR中央線,中野,NULL,12,西武新宿線,沼袋,NULL,10,西武新宿線,新井薬師,NULL,15,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
1631695,"2019-09-01 00:00:00",東京都中野区新井3丁目_200509_17_3_3_301,"フォレスタ中野 301 ワンルーム",マンション,重量鉄骨造,東京都中野区新井3丁目,東京都,中野区,新井,3丁目,"2005-09-01 00:00:00",3,NULL,301,69000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,ヶ月,3,1R,NULL,16.5,NULL,NULL,要,7.452万円,"鍵代（税込）：16,200円",NULL,NULL,西武新宿線,沼袋,NULL,10,JR中央線,中野,NULL,13,西武新宿線,新井薬師,NULL,13,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
1632099,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_198502_12_2_2_,"JR総武線 中野駅 2階建 築35年",アパート,木造在来,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1985-02-01 00:00:00",2,8,NULL,58000,2000,58000,円,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1R,NULL,12.4,NULL,NULL,要,NULL,NULL,NULL,"保証会社利用必 初回総賃料の50％　継続保証料あり",JR総武線,中野,NULL,10,東京メトロ丸ノ内線,東高円寺,NULL,5,東京メトロ丸ノ内線,新中野,NULL,13,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0
1633817,"2019-09-01 00:00:00",東京都中野区江古田2丁目_200708_9_2_1_103,"ライフピアバイオレット 103 ワンルーム",アパート,木造在来,東京都中野区江古田2丁目,東京都,中野区,江古田,2丁目,"2007-08-01 00:00:00",2,NULL,103,43000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1R,NULL,9.07,NULL,NULL,"要 2年 16,000円",不要,"書類作成費用：12,960円",NULL,NULL,都営大江戸線,新江古田,NULL,13,西武新宿線,沼袋,NULL,13,JR中央線,中野,NULL,30,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0
1637988,"2019-09-01 00:00:00",東京都中野区新井1丁目_200301_42_8_5_502,"ケーズポート 502 ワンルーム",マンション,鉄骨鉄筋コンクリート造,東京都中野区新井1丁目,東京都,中野区,新井,1丁目,"2003-01-01 00:00:00",8,NULL,502,112000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,5,1R,NULL,41.79,NULL,NULL,"要 2年 17,000円",1ヶ月,"サポート登録費：7,560円、新規鍵設定料：14,040円",NULL,NULL,JR中央線,中野,NULL,9,西武新宿線,新井薬師,NULL,13,東京メトロ丸ノ内線,新中野,NULL,24,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1640129,"2019-09-01 00:00:00",東京都中野区江古田2丁目_201205_10_2_1_103,"アーバンプレイス江古田の森 103 ワンルーム",アパート,木造在来,東京都中野区江古田2丁目,東京都,中野区,江古田,2丁目,"2012-05-01 00:00:00",2,NULL,103,47000,3000,47000,円,NULL,NULL,NULL,NULL,NULL,NULL,1,ヶ月,1,1R,NULL,9.84,NULL,NULL,"要 2年 17,000円",NULL,"鍵交換代等：16,200円～",NULL,NULL,都営大江戸線,新江古田,NULL,12,西武新宿線,沼袋,NULL,11,JR総武線,中野,19,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1640298,"2019-09-01 00:00:00",東京都中野区新井3丁目_196906_13_2_2_,"中野駅 12分 2階 ワンルーム",アパート,木造在来,東京都中野区新井3丁目,東京都,中野区,新井,3丁目,"1969-06-01 00:00:00",2,NULL,NULL,47000,3500,NULL,NULL,0.5,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,12.5,30000,"近有  /月","要 2年 15,000円",NULL,"安心入居サポート：16,200円、ムシ駆除サービス：16,200円、抗菌施工費：12,960円、消火剤：10,800円",NULL,NULL,JR中央線,中野,NULL,12,西武新宿線,沼袋,NULL,10,西武新宿線,新井薬師,NULL,15,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
1646388,"2019-09-01 00:00:00",東京都中野区新井2丁目_200703_31_3_3_302,"ニューアピア中野 302 ワンルーム",マンション,重量鉄骨造,東京都中野区新井2丁目,東京都,中野区,新井,2丁目,"2007-03-01 00:00:00",3,NULL,302,91000,3500,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,NULL,NULL,3,1R,NULL,31,NULL,NULL,要,1.08ヶ月,なし,NULL,NULL,JR中央線,中野,NULL,13,西武新宿線,沼袋,NULL,15,西武新宿線,新井薬師,NULL,17,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
1650422,"2019-09-01 00:00:00",東京都中野区中野5丁目_201603_26_4_4_,"JR中央線 中野駅 4階建 築4年",マンション,鉄筋コンクリート造,東京都中野区中野5丁目,東京都,中野区,中野,5丁目,"2016-03-01 00:00:00",4,NULL,NULL,97000,5000,97000,円,194000,円,NULL,NULL,NULL,NULL,NULL,NULL,4,1R,NULL,25.92,NULL,NULL,要,1ヶ月,NULL,"清掃費35000円（税別／退去時）、鍵交換費35000（税別）、賃料振込料、更新料0.5ヶ月+更新事務手数料0.5ヶ月 詳細はお問合せ下さい","保証会社利用可 保証料金：家賃総額の67.5％",JR中央線,中野,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1653120,"2019-09-01 00:00:00",東京都中野区新井1丁目_199108_17_5_1_,"ライオンズマンション中野第5（1695） 1階 ワンルーム",マンション,鉄筋コンクリート造,東京都中野区新井1丁目,東京都,中野区,新井,1丁目,"1991-08-01 00:00:00",5,NULL,NULL,85000,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1R,NULL,16.84,NULL,NULL,不要,NULL,なし,NULL,NULL,JR中央線,中野,NULL,6,東京メトロ東西線,中野,NULL,6,NULL,NULL,NULL,NULL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1658344,"2019-09-01 00:00:00",東京都中野区新井5丁目_201309_25_4_2_,"新井薬師前駅 3分 2階 ワンルーム",マンション,鉄筋コンクリート造,東京都中野区新井5丁目,東京都,中野区,新井,5丁目,"2013-09-01 00:00:00",4,NULL,NULL,83000,5000,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,2,1R,NULL,25.05,25000,"有  /月","要 2年 17,000円",NULL,なし,NULL,NULL,西武新宿線,新井薬師,NULL,3,JR中央線,中野,NULL,17,西武新宿線,沼袋,NULL,9,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0
1659352,"2019-09-01 00:00:00",東京都中野区中野3丁目_201908_33_4_2_210,"トリメストリエル 210号室",マンション,鉄筋コンクリート造,東京都中野区中野3丁目,東京都,中野区,中野,3丁目,"2019-08-01 00:00:00",4,NULL,210,119000,8000,238000,円,NULL,NULL,NULL,NULL,119000,円,NULL,NULL,2,1K,NULL,32.76,NULL,NULL,2万円2年,NULL,NULL,NULL,"保証会社利用可 ご確認下さい",JR中央線,中野,NULL,3,東京メトロ丸ノ内線,新中野,NULL,13,東京メトロ丸ノ内線,東高円寺,NULL,12,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1663724,"2019-09-01 00:00:00",東京都中野区野方1丁目_200903_21_3_1_,NN13815,マンション,鉄筋コンクリート造,東京都中野区野方1丁目,東京都,中野区,野方,1丁目,"2009-03-01 00:00:00",3,NULL,NULL,80000,0,NULL,NULL,80000,円,80000,円,80000,円,NULL,NULL,1,1R,NULL,20.55,NULL,NULL,要,NULL,合計4.32万円（内訳：契約事務手数料:43200円）,更新料新賃料(ヶ月):1.00ヶ月,NULL,JR総武線,高円寺,NULL,11,JR総武線,中野,NULL,15,西武新宿線,野方,NULL,15,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1678443,"2019-09-01 00:00:00",東京都杉並区高円寺南5丁目_198812_18_3_2_,フェリーズ高円寺南,マンション,鉄筋コンクリート造,東京都杉並区高円寺南5丁目,東京都,杉並区,高円寺南,5丁目,"1988-12-01 00:00:00",3,NULL,NULL,70000,0,70000,円,70000,円,NULL,NULL,NULL,NULL,NULL,NULL,2,1K,NULL,17.68,NULL,NULL,1.7万円2年,NULL,合計4.76万円（内訳：24時間緊急サポート12960円／害虫防除12960円／カギ交換費用21600円）,NULL,"保証会社利用必 初回保証料：月額賃料の50％",東京メトロ丸ノ内線,東高円寺,NULL,7,JR中央線,中野,NULL,7,JR中央線,高円寺,NULL,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1688930,"2019-09-01 00:00:00",東京都中野区新井3丁目_199212_20_2_2_,"アミューズ高山 2階 ワンルーム",アパート,木造在来,東京都中野区新井3丁目,東京都,中野区,新井,3丁目,"1992-12-01 00:00:00",2,NULL,NULL,65000,0,1,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,0.5,ヶ月,2,1R,NULL,19.8,NULL,NULL,"要 2年 20,000円",NULL,なし,NULL,NULL,JR中央線,中野,NULL,15,西武新宿線,沼袋,NULL,6,NULL,NULL,NULL,NULL,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1693563,"2019-09-01 00:00:00",東京都中野区江古田2丁目_200708_9_2_2_203,"ライフピアバイオレット 203 ワンルーム",アパート,木造在来,東京都中野区江古田2丁目,東京都,中野区,江古田,2丁目,"2007-08-01 00:00:00",2,NULL,203,48000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,1R,NULL,9.07,NULL,NULL,"要 2年 16,000円",不要,"書類作成費用：12,960円",NULL,NULL,都営大江戸線,新江古田,NULL,13,西武新宿線,沼袋,NULL,13,JR中央線,中野,NULL,30,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0
1698313,"2019-09-01 00:00:00",東京都中野区新井3丁目_199312_16_2_1_,"新井3丁目 1階 ワンルーム",アパート,木造在来,東京都中野区新井3丁目,東京都,中野区,新井,3丁目,"1993-12-01 00:00:00",2,NULL,NULL,45000,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,ヶ月,1,1R,NULL,16,NULL,NULL,"要 2年 20,000円",NULL,"くらしーど24税込：16,200円、鍵交換代等：17,280円～",NULL,NULL,西武新宿線,沼袋,NULL,6,西武新宿線,野方,NULL,10,JR中央線,中野,NULL,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1703637,"2019-09-01 00:00:00",東京都中野区中野5丁目_198506_21_3_1_,Kフラット,マンション,鉄筋コンクリート造,東京都中野区中野5丁目,東京都,中野区,中野,5丁目,"1985-06-01 00:00:00",3,NULL,NULL,63000,2000,63000,円,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1R,NULL,21.45,NULL,NULL,1.5万円2年,1.08ヶ月,合計1.5万円（内訳：鍵交換代）,退室時室内清掃費負担有,NULL,JR中央線,中野,NULL,8,西武新宿線,新井薬師,NULL,13,NULL,NULL,NULL,NULL,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1709625,"2019-09-01 00:00:00",東京都中野区沼袋1丁目_199002_28_3_3_307,"オーツハウス 307号室",マンション,鉄筋コンクリート造,東京都中野区沼袋1丁目,東京都,中野区,沼袋,1丁目,"1990-02-01 00:00:00",3,15,307,67000,3000,67000,円,67000,円,NULL,NULL,NULL,NULL,NULL,NULL,3,1K,NULL,27.9,NULL,NULL,2万円2年,1.08ヶ月,合計1.95万円（内訳：カギ交換費用19440円）,NULL,"保証会社利用可 【初回保証料】賃料合計の60％　【継続保証料】1万円／1年毎",西武新宿線,新井薬師,NULL,4,西武新宿線,沼袋,NULL,4,JR総武線,中野,NULL,19,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1712844,"2019-09-01 00:00:00",東京都杉並区高円寺南1丁目_198901_37_3_1_102,"パルスコート2 102 1LDK",マンション,鉄筋コンクリート造,東京都杉並区高円寺南1丁目,東京都,杉並区,高円寺南,1丁目,"1989-01-01 00:00:00",3,NULL,102,120000,3000,2,ヶ月,1,ヶ月,NULL,NULL,NULL,NULL,1,ヶ月,1,1LDK,NULL,36.7,NULL,NULL,"要 2年 20,000円",NULL,なし,NULL,NULL,東京メトロ丸ノ内線,東高円寺,NULL,3,東京メトロ丸ノ内線,新中野,NULL,14,JR総武線,中野,NULL,13,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0
1719343,"2019-09-01 00:00:00",東京都中野区中央3丁目_199103_18_2_1_,サンクレスト,アパート,木造在来,東京都中野区中央3丁目,東京都,中野区,中央,3丁目,"1991-03-01 00:00:00",2,NULL,NULL,60000,2000,60000,円,60000,円,NULL,NULL,NULL,NULL,NULL,NULL,1,1R,NULL,18,NULL,NULL,要,NULL,NULL,NULL,"保証会社利用可 実費",東京メトロ丸ノ内線,新中野,NULL,8,JR総武線,中野,NULL,12,東京メトロ丸ノ内線,中野坂上,NULL,18,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1723578,"2019-09-01 00:00:00",東京都中野区新井1丁目_201303_30_4_2_,"ulula 2階 ワンルーム",マンション,鉄筋コンクリート造,東京都中野区新井1丁目,東京都,中野区,新井,1丁目,"2013-03-01 00:00:00",4,NULL,NULL,104000,6000,1,ヶ月,1,ヶ月,NULL,NULL,1,ヶ月,1,ヶ月,2,1R,NULL,29.77,NULL,NULL,不要,NULL,なし,NULL,NULL,JR中央線,中野,NULL,10,西武新宿線,新井薬師,NULL,10,西武新宿線,沼袋,NULL,14,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
